Date,City,Temperature_C,Humidity_%,Wind_Speed_km_h,Precipitation_mm,Condition
11-11-2025,Paris,35.7,23,4.3,0.6,Foggy
11-11-2025,Sydney,14.2,94,18.6,0,Partly Cloudy
11-11-2025,Toronto,36,54,14.3,0,Sunny
11-11-2025,Berlin,35.7,45,20,9.94,Rainy
11-11-2025,Mumbai,32,60,38.7,0,Windy
11-11-2025,Singapore,33.1,68,29.8,14.33,Stormy
12-11-2025,Riyadh,21.1,92,13.3,5.29,Windy
12-11-2025,Jeddah,30.3,79,2.4,0,Partly Cloudy
12-11-2025,Dammam,32,48,20.3,8.74,Stormy
12-11-2025,Dubai,44.3,63,12.3,11.71,Cloudy
12-11-2025,Doha,39.2,24,8.6,0,Cloudy
12-11-2025,Cairo,30.8,90,27.8,3.96,Sunny
12-11-2025,London,41.6,58,9.3,2.64,Stormy
12-11-2025,New York,24.5,74,21.9,0,Foggy
12-11-2025,Tokyo,18.1,92,16.4,0,Partly Cloudy
12-11-2025,Paris,9.9,46,23.8,5.96,Rainy
12-11-2025,Sydney,13.4,86,17.2,0.94,Stormy
12-11-2025,Toronto,17,81,5.8,4.13,Windy
12-11-2025,Berlin,21.2,44,19.4,5.19,Sunny
12-11-2025,Mumbai,40.9,85,10.7,6.36,Foggy
12-11-2025,Singapore,34.1,85,32.2,0,Cloudy
13-11-2025,Riyadh,7,47,22.5,0,Windy
13-11-2025,Jeddah,24.1,65,17.9,0.14,Stormy
13-11-2025,Dammam,15,45,30.7,5.42,Sunny
13-11-2025,Dubai,23.6,90,39.5,0.69,Partly Cloudy
13-11-2025,Doha,35.1,80,13.3,0,Cloudy
13-11-2025,Cairo,31.5,26,5.4,6.85,Foggy
13-11-2025,London,20,51,27.5,1.42,Foggy
13-11-2025,New York,27.2,81,29,3.42,Rainy
13-11-2025,Tokyo,5.9,41,7.7,9,Partly Cloudy
13-11-2025,Paris,23.7,65,38.3,0,Sunny
13-11-2025,Sydney,39.5,66,20.6,3.93,Windy
13-11-2025,Toronto,9.7,72,37.4,3.64,Foggy
13-11-2025,Berlin,28.7,21,22.5,4.86,Stormy
13-11-2025,Mumbai,9.2,88,27.2,10.02,Stormy
13-11-2025,Singapore,11.7,45,33.7,0,Stormy
14-11-2025,Riyadh,26.3,85,27.7,4.1,Partly Cloudy
14-11-2025,Jeddah,33.4,87,17.1,10.56,Cloudy
14-11-2025,Dammam,37.5,91,27.6,4.39,Sunny
14-11-2025,Dubai,27.4,65,32.9,9.18,Foggy
14-11-2025,Doha,35.5,47,23,4.6,Windy
14-11-2025,Cairo,11.8,95,22.5,6.9,Windy
14-11-2025,London,39.4,40,21.1,4.48,Rainy
14-11-2025,New York,44.2,92,16.7,3.54,Cloudy
14-11-2025,Tokyo,31,56,15.1,6.41,Cloudy
14-11-2025,Paris,19.4,67,39.3,16.67,Partly Cloudy
14-11-2025,Sydney,10.4,91,24.4,6.19,Sunny
14-11-2025,Toronto,22.9,23,26.8,2.81,Stormy
14-11-2025,Berlin,40.3,63,10.1,0,Windy
14-11-2025,Mumbai,19.7,40,11.2,4.19,Windy
14-11-2025,Singapore,10.8,94,23.9,4.98,Sunny
15-11-2025,Riyadh,11.9,43,14.7,4.43,Windy
15-11-2025,Jeddah,14.2,34,20.4,0,Rainy
15-11-2025,Dammam,8.3,44,28.6,0,Windy
15-11-2025,Dubai,22,80,35.6,2.09,Cloudy
15-11-2025,Doha,15.6,51,29.3,4.19,Cloudy
15-11-2025,Cairo,13,41,33.4,10.85,Foggy
15-11-2025,London,32.5,26,2.6,2.48,Windy
15-11-2025,New York,17.8,67,33.3,0.79,Partly Cloudy
15-11-2025,Tokyo,12.3,66,11.3,0.95,Cloudy
15-11-2025,Paris,23.1,66,12.2,7.01,Stormy
15-11-2025,Sydney,29.1,63,15,4.85,Partly Cloudy
15-11-2025,Toronto,34.2,95,18.1,3.55,Stormy
15-11-2025,Berlin,42.4,43,37,0.52,Foggy
15-11-2025,Mumbai,21.1,63,37.1,0,Foggy
15-11-2025,Singapore,11.2,95,23.9,0.67,Stormy
16-11-2025,Riyadh,24.9,92,12.8,0,Rainy
16-11-2025,Jeddah,14.3,85,37.7,5.61,Sunny
16-11-2025,Dammam,27.3,23,31.9,6.81,Rainy
16-11-2025,Dubai,16.2,23,19.3,2.38,Partly Cloudy
16-11-2025,Doha,38.9,49,17.6,2.62,Windy
16-11-2025,Cairo,42.5,90,21,2.88,Sunny
16-11-2025,London,27.9,90,38.8,14.36,Rainy
16-11-2025,New York,15,71,5.1,3.68,Partly Cloudy
16-11-2025,Tokyo,19.4,55,38.4,4.76,Sunny
16-11-2025,Paris,10.1,83,27,4.7,Foggy
16-11-2025,Sydney,41.3,20,12.5,0,Sunny
16-11-2025,Toronto,17.2,66,9.5,3.93,Stormy
16-11-2025,Berlin,41.8,52,16.1,4.11,Windy
16-11-2025,Mumbai,35.9,56,21.1,0,Sunny
16-11-2025,Singapore,35.5,91,36.2,2.72,Foggy
17-11-2025,Riyadh,20.7,27,31.5,6.19,Rainy
17-11-2025,Jeddah,38.7,45,5.4,0.68,Stormy
17-11-2025,Dammam,15,93,7.1,0,Cloudy
17-11-2025,Dubai,13.6,60,27.2,0,Partly Cloudy
17-11-2025,Doha,33.3,23,37.9,5.37,Sunny
17-11-2025,Cairo,9.3,94,11.1,0,Foggy
17-11-2025,London,15.7,33,32.5,4.68,Foggy
17-11-2025,New York,19.1,85,29.6,8.87,Windy
17-11-2025,Tokyo,14,59,17.4,0,Cloudy
17-11-2025,Paris,29.3,20,2.6,1.12,Windy
17-11-2025,Sydney,6.3,36,27.3,3.43,Windy
17-11-2025,Toronto,23.1,74,14.4,1.3,Partly Cloudy
17-11-2025,Berlin,20.9,55,11.5,0,Partly Cloudy
17-11-2025,Mumbai,36.2,80,38.3,7.44,Windy
17-11-2025,Singapore,41.8,66,1.2,4.62,Cloudy
18-11-2025,Riyadh,9.7,85,16.1,0,Cloudy
18-11-2025,Jeddah,34.3,45,27.5,0,Partly Cloudy
18-11-2025,Dammam,32.1,46,31.4,3.3,Cloudy
18-11-2025,Dubai,5.9,54,11.9,6.71,Sunny
18-11-2025,Doha,16.1,92,13.7,2.27,Sunny
18-11-2025,Cairo,27.9,33,34.3,0,Windy
18-11-2025,London,15.3,33,15.9,7.3,Partly Cloudy
18-11-2025,New York,24,79,0.8,0,Foggy
18-11-2025,Tokyo,38.5,50,3.8,2.88,Cloudy
18-11-2025,Paris,25.5,52,27.4,4.42,Windy
18-11-2025,Sydney,29.9,30,13.5,0,Windy
18-11-2025,Toronto,32.7,81,29.9,0,Cloudy
18-11-2025,Berlin,9.2,85,32.1,0,Foggy
18-11-2025,Mumbai,11.2,84,32.8,0,Partly Cloudy
18-11-2025,Singapore,30.9,23,7.6,4.64,Rainy
19-11-2025,Riyadh,43.4,25,34.8,1.03,Rainy
19-11-2025,Jeddah,20.7,73,4.3,0.74,Sunny
19-11-2025,Dammam,35.9,73,37.9,7.26,Stormy
19-11-2025,Dubai,19.9,53,17.2,10.18,Sunny
19-11-2025,Doha,9.9,54,21.6,0,Cloudy
19-11-2025,Cairo,44.4,72,30.1,4.19,Sunny
19-11-2025,London,30.6,48,1.9,0.75,Cloudy
19-11-2025,New York,39.7,52,2,2.13,Stormy
19-11-2025,Tokyo,24,25,15.6,7.97,Sunny
19-11-2025,Paris,29.5,95,6,1.75,Windy
19-11-2025,Sydney,39.9,91,23.3,14.76,Cloudy
19-11-2025,Toronto,17.9,48,26.7,5.01,Partly Cloudy
19-11-2025,Berlin,36.1,37,2.7,2.67,Windy
19-11-2025,Mumbai,10,83,23.1,8.69,Rainy
19-11-2025,Singapore,44.2,94,12.6,3.9,Foggy
20-11-2025,Riyadh,40.6,93,0.3,6.1,Windy
20-11-2025,Jeddah,38.5,46,38.7,0,Stormy
20-11-2025,Dammam,32.4,41,35.7,8.89,Stormy
20-11-2025,Dubai,38.2,72,24.7,4.16,Rainy
20-11-2025,Doha,29.8,46,30.2,9.42,Stormy
20-11-2025,Cairo,36.9,88,31.3,3.23,Partly Cloudy
20-11-2025,London,7.9,68,7,0,Windy
20-11-2025,New York,20.5,30,19.2,2.62,Sunny
20-11-2025,Tokyo,25,62,25.2,0,Stormy
20-11-2025,Paris,22.6,20,11,9.92,Rainy
20-11-2025,Sydney,40.2,33,34,0,Cloudy
20-11-2025,Toronto,18.2,79,35,1.7,Cloudy
20-11-2025,Berlin,8.4,72,36.4,6.51,Stormy
20-11-2025,Mumbai,22,61,24.2,5.42,Stormy
20-11-2025,Singapore,10.9,39,32.6,0,Sunny
21-11-2025,Riyadh,31,89,36.4,0,Cloudy
21-11-2025,Jeddah,35.5,74,28.3,6.69,Stormy
21-11-2025,Dammam,40.7,61,39.6,0,Rainy
21-11-2025,Dubai,6.1,63,2.5,1,Foggy
21-11-2025,Doha,19.9,24,21.4,0,Stormy
21-11-2025,Cairo,27.5,45,8.4,0,Rainy
21-11-2025,London,27.9,38,15.8,0,Sunny
21-11-2025,New York,34.5,31,17.9,3.39,Windy
21-11-2025,Tokyo,39.3,24,3.3,0,Cloudy
21-11-2025,Paris,40.6,20,0.9,0,Cloudy
21-11-2025,Sydney,22.8,45,3.1,0,Windy
21-11-2025,Toronto,38.9,80,26.7,4.01,Rainy
21-11-2025,Berlin,41.2,54,34,0,Cloudy
21-11-2025,Mumbai,21.8,85,0.2,0,Cloudy
21-11-2025,Singapore,7.2,87,3.5,8.74,Sunny
22-11-2025,Riyadh,15.7,75,17.6,13.71,Stormy
22-11-2025,Jeddah,22.8,37,16.4,4.78,Partly Cloudy
22-11-2025,Dammam,24.3,60,7,1.39,Foggy
22-11-2025,Dubai,41.2,53,4.8,6.49,Foggy
22-11-2025,Doha,14.7,82,11.9,7.68,Cloudy
22-11-2025,Cairo,23,27,10.1,6.32,Partly Cloudy
22-11-2025,London,30.5,54,3.8,3.07,Foggy
22-11-2025,New York,9.4,79,21.2,6.36,Stormy
22-11-2025,Tokyo,30.6,26,34.5,4.92,Partly Cloudy
22-11-2025,Paris,5.7,64,30.5,2.13,Windy
22-11-2025,Sydney,20.8,38,29.6,14.83,Foggy
22-11-2025,Toronto,38.7,51,39.8,0.03,Rainy
22-11-2025,Berlin,27.9,84,34.7,0.07,Sunny
22-11-2025,Mumbai,13.7,45,24.7,0,Stormy
22-11-2025,Singapore,6.7,27,0.5,4.6,Sunny
23-11-2025,Riyadh,29.3,79,24.5,6.46,Stormy
23-11-2025,Jeddah,18.2,48,25.3,2.7,Foggy
23-11-2025,Dammam,40.1,65,4.5,0,Foggy
23-11-2025,Dubai,22.8,77,0.8,3.64,Windy
23-11-2025,Doha,33.6,66,19.3,3.42,Cloudy
23-11-2025,Cairo,44.8,49,12.6,0,Foggy
23-11-2025,London,42.1,28,18.9,3.48,Stormy
23-11-2025,New York,14.3,25,0.4,0,Partly Cloudy
23-11-2025,Tokyo,10.1,43,22,0,Windy
23-11-2025,Paris,30.9,60,17.7,5.21,Foggy
23-11-2025,Sydney,7.8,51,28.4,10.17,Windy
23-11-2025,Toronto,11.5,90,25.9,7.8,Cloudy
23-11-2025,Berlin,5.6,59,7.8,9.65,Stormy
23-11-2025,Mumbai,39.8,86,16.2,0,Cloudy
23-11-2025,Singapore,30.3,48,1.7,8.01,Rainy
24-11-2025,Riyadh,43.6,60,27.6,0,Stormy
24-11-2025,Jeddah,34.1,35,20.7,3.78,Sunny
24-11-2025,Dammam,32.5,61,0.2,4.88,Partly Cloudy
24-11-2025,Dubai,17.5,60,34.4,6.55,Stormy
24-11-2025,Doha,14.9,65,39.5,6.81,Windy
24-11-2025,Cairo,15.6,65,34.3,3.12,Foggy
24-11-2025,London,20.9,57,9,0.91,Rainy
24-11-2025,New York,12.1,94,27.2,0,Windy
24-11-2025,Tokyo,38,74,30.3,6.99,Rainy
24-11-2025,Paris,28.2,89,1.6,0.46,Stormy
24-11-2025,Sydney,20,78,38.1,2.39,Sunny
24-11-2025,Toronto,8.9,88,21.7,6.25,Foggy
24-11-2025,Berlin,14.1,67,37.6,3.54,Sunny
24-11-2025,Mumbai,42.5,33,13.3,6.79,Stormy
24-11-2025,Singapore,17.9,52,26.9,0,Partly Cloudy
25-11-2025,Riyadh,36,27,21.8,5.27,Windy
25-11-2025,Jeddah,9.7,26,16.7,0.66,Cloudy
25-11-2025,Dammam,37,25,35.9,0,Partly Cloudy
25-11-2025,Dubai,29.3,32,6.1,2.86,Stormy
25-11-2025,Doha,33.4,51,31.9,5.2,Cloudy
25-11-2025,Cairo,23.8,80,17.1,0,Cloudy
25-11-2025,London,27.3,66,35.9,4.9,Rainy
25-11-2025,New York,19.8,62,36,4.87,Foggy
25-11-2025,Tokyo,9.7,58,33.2,7.01,Stormy
25-11-2025,Paris,20.5,78,36.6,0,Windy
25-11-2025,Sydney,5,73,16.3,0,Stormy
25-11-2025,Toronto,6.5,37,18,1.52,Cloudy
25-11-2025,Berlin,9.5,82,28.7,0,Windy
25-11-2025,Mumbai,34.7,77,6.3,12.22,Rainy
25-11-2025,Singapore,27.4,35,20.3,10.51,Foggy
26-11-2025,Riyadh,14.9,90,26.2,4.63,Windy
26-11-2025,Jeddah,33,51,6.9,3.17,Sunny
26-11-2025,Dammam,34.5,26,22.8,6.06,Cloudy
26-11-2025,Dubai,30.4,51,10.9,0,Cloudy
26-11-2025,Doha,12.7,70,4.1,0.84,Foggy
26-11-2025,Cairo,9.9,55,34.7,14.1,Sunny
26-11-2025,London,29.8,71,13.3,0.36,Cloudy
26-11-2025,New York,24.7,59,10.8,2.62,Sunny
26-11-2025,Tokyo,27.3,53,12.6,1.53,Cloudy
26-11-2025,Paris,30.1,25,7.1,0,Windy
26-11-2025,Sydney,39.8,50,25,0,Stormy
26-11-2025,Toronto,32.2,59,1.5,0.54,Windy
26-11-2025,Berlin,8.8,67,1.9,0,Stormy
26-11-2025,Mumbai,35.5,58,13.4,1.13,Stormy
26-11-2025,Singapore,12.9,51,11.2,5,Windy
27-11-2025,Riyadh,42.6,67,20.3,7.75,Rainy
27-11-2025,Jeddah,37.1,68,10.4,3,Stormy
27-11-2025,Dammam,36.5,90,27.7,4.7,Foggy
27-11-2025,Dubai,9.4,47,2.1,0,Stormy
27-11-2025,Doha,44.3,58,13.7,4.91,Rainy
27-11-2025,Cairo,15.1,89,35.1,0.13,Foggy
27-11-2025,London,38.7,57,35.5,6.07,Rainy
27-11-2025,New York,23.9,61,16.6,9.65,Cloudy
27-11-2025,Tokyo,13.2,85,30.2,3.48,Cloudy
27-11-2025,Paris,25,26,32,0,Cloudy
27-11-2025,Sydney,18.4,70,9,6.17,Cloudy
27-11-2025,Toronto,24.3,29,4.1,0,Foggy
27-11-2025,Berlin,10.5,56,20.1,0,Rainy
27-11-2025,Mumbai,35.1,22,38.3,0,Stormy
27-11-2025,Singapore,17.3,34,35.3,4.97,Rainy
28-11-2025,Riyadh,33.2,43,39.3,0,Rainy
28-11-2025,Jeddah,7.2,71,39.2,0,Sunny
28-11-2025,Dammam,18.5,70,8.2,7.35,Cloudy
28-11-2025,Dubai,26.7,66,6.5,0,Foggy
28-11-2025,Doha,33.4,79,13.2,5.11,Foggy
28-11-2025,Cairo,16.5,68,12.5,0,Cloudy
28-11-2025,London,14.7,49,1.3,0,Cloudy
28-11-2025,New York,28.8,69,30.5,0,Sunny
28-11-2025,Tokyo,39.7,41,29.7,4.04,Stormy
28-11-2025,Paris,7.9,34,18.7,0.1,Cloudy
28-11-2025,Sydney,8.4,25,19,0,Windy
28-11-2025,Toronto,35.4,57,28.4,0,Rainy
28-11-2025,Berlin,23,29,34.4,16.11,Windy
28-11-2025,Mumbai,20.7,22,16.7,4.24,Sunny
28-11-2025,Singapore,43.2,84,12,4,Windy
29-11-2025,Riyadh,35.6,58,24.9,6.7,Partly Cloudy
29-11-2025,Jeddah,32.2,29,12.6,0,Windy
29-11-2025,Dammam,18.3,86,20.3,0,Sunny
29-11-2025,Dubai,23.5,62,29,5.08,Stormy
29-11-2025,Doha,42,89,25,0.76,Rainy
29-11-2025,Cairo,42.2,30,0.8,1.71,Cloudy
29-11-2025,London,27.6,54,34.3,7.51,Stormy
29-11-2025,New York,7.1,47,14.9,5.98,Partly Cloudy
29-11-2025,Tokyo,33.6,70,6,11.69,Rainy
29-11-2025,Paris,7.9,39,7.7,8.19,Sunny
29-11-2025,Sydney,39.2,70,16.7,5.15,Sunny
29-11-2025,Toronto,38.9,26,3.7,1.07,Cloudy
29-11-2025,Berlin,5.3,41,2,2.59,Partly Cloudy
29-11-2025,Mumbai,18.2,80,7.3,1.08,Sunny
29-11-2025,Singapore,36.3,91,31.5,5.13,Stormy
30-11-2025,Riyadh,15,69,28,1.09,Foggy
30-11-2025,Jeddah,16.6,84,13.8,1.9,Foggy
30-11-2025,Dammam,11,76,23.8,3.25,Windy
30-11-2025,Dubai,42.9,69,12.5,0.93,Windy
30-11-2025,Doha,25.5,37,27.8,1.84,Stormy
30-11-2025,Cairo,11.1,37,35.2,7.06,Cloudy
30-11-2025,London,11.7,85,22.6,6.14,Cloudy
30-11-2025,New York,31.4,90,14.3,4.13,Rainy
30-11-2025,Tokyo,29.5,88,32.5,0,Rainy
30-11-2025,Paris,42.1,95,14.6,0,Stormy
30-11-2025,Sydney,34.6,90,4.2,1.19,Windy
30-11-2025,Toronto,13.6,61,33.2,6.38,Rainy
30-11-2025,Berlin,21.6,81,1.4,4.86,Foggy
30-11-2025,Mumbai,20.6,46,15,3.75,Cloudy
30-11-2025,Singapore,44.3,21,22.9,0,Cloudy
01-12-2025,Riyadh,29.3,87,22.3,0,Windy
01-12-2025,Jeddah,13.1,33,27.3,5.03,Rainy
01-12-2025,Dammam,39.5,69,16.7,2.71,Windy
01-12-2025,Dubai,44.4,85,22.3,5.17,Cloudy
01-12-2025,Doha,14.1,29,1.8,1,Stormy
01-12-2025,Cairo,27.1,82,29,0,Stormy
01-12-2025,London,40,67,4.5,0.31,Partly Cloudy
01-12-2025,New York,33.2,76,11.2,2.27,Cloudy
01-12-2025,Tokyo,5.8,59,18.1,3.71,Rainy
01-12-2025,Paris,42.3,32,34.5,10.57,Foggy
01-12-2025,Sydney,38.4,40,31.8,2.33,Rainy
01-12-2025,Toronto,34,33,14.2,0,Sunny
01-12-2025,Berlin,34,83,6.2,0,Partly Cloudy
01-12-2025,Mumbai,7.3,42,1,3.33,Partly Cloudy
01-12-2025,Singapore,31.7,81,28.3,0.58,Stormy
02-12-2025,Riyadh,16.3,61,13.9,3.12,Stormy
02-12-2025,Jeddah,24.9,86,37.3,0.93,Windy
02-12-2025,Dammam,28.2,72,39.8,0,Rainy
02-12-2025,Dubai,17.9,67,31.5,1.12,Stormy
02-12-2025,Doha,9.4,92,12.5,0.5,Stormy
02-12-2025,Cairo,13,72,15,0,Cloudy
02-12-2025,London,7.3,23,12.4,0.26,Cloudy
02-12-2025,New York,42.7,52,3.2,2.94,Sunny
02-12-2025,Tokyo,43.5,42,35.8,0.71,Windy
02-12-2025,Paris,5.3,42,26.9,12.16,Sunny
02-12-2025,Sydney,36.2,35,18.5,3.32,Foggy
02-12-2025,Toronto,39.4,45,26.3,7.14,Partly Cloudy
02-12-2025,Berlin,14.1,79,34.4,0,Sunny
02-12-2025,Mumbai,28.8,75,32.4,0,Stormy
02-12-2025,Singapore,25.4,63,23.5,5.12,Cloudy
03-12-2025,Riyadh,39.8,93,24.1,0,Stormy
03-12-2025,Jeddah,10.1,57,12.4,0,Sunny
03-12-2025,Dammam,36.1,23,31.2,2.76,Foggy
03-12-2025,Dubai,12.4,42,39.5,0,Windy
03-12-2025,Doha,41.8,82,24.1,8.22,Rainy
03-12-2025,Cairo,31.9,88,11.7,4.01,Sunny
03-12-2025,London,28.9,82,0.5,0.27,Cloudy
03-12-2025,New York,13.2,80,25.7,12.84,Rainy
03-12-2025,Tokyo,41.6,38,6.1,0.39,Stormy
03-12-2025,Paris,8.8,92,19.3,1.67,Foggy
03-12-2025,Sydney,15.3,52,33.5,2.49,Cloudy
03-12-2025,Toronto,38.4,84,34.6,0,Stormy
03-12-2025,Berlin,17.9,39,39.6,0,Foggy
03-12-2025,Mumbai,39.8,86,36.4,5.51,Rainy
03-12-2025,Singapore,20.3,47,14.3,6.51,Cloudy
04-12-2025,Riyadh,10.7,60,32.5,2.55,Sunny
04-12-2025,Jeddah,24.4,38,10,0,Sunny
04-12-2025,Dammam,43.2,76,36.4,2.22,Cloudy
04-12-2025,Dubai,11.5,26,32.3,0,Foggy
04-12-2025,Doha,22.5,70,14.3,0,Foggy
04-12-2025,Cairo,7.2,79,13.9,9.08,Stormy
04-12-2025,London,19,40,32,13.07,Cloudy
04-12-2025,New York,14.5,94,24.2,3.28,Partly Cloudy
04-12-2025,Tokyo,10.9,94,4.9,0.71,Foggy
04-12-2025,Paris,9.8,86,1,0,Partly Cloudy
04-12-2025,Sydney,32.5,90,23,0,Foggy
04-12-2025,Toronto,11.9,67,23,0,Sunny
04-12-2025,Berlin,11.1,81,33.1,0,Windy
04-12-2025,Mumbai,30.2,93,1.4,3.19,Sunny
04-12-2025,Singapore,16,68,16,10.29,Sunny
05-12-2025,Riyadh,30.2,25,1.6,6.72,Partly Cloudy
05-12-2025,Jeddah,32.3,72,2.1,7.13,Cloudy
05-12-2025,Dammam,14.9,28,37.8,12.49,Foggy
05-12-2025,Dubai,35.9,68,2.7,2.84,Foggy
05-12-2025,Doha,15.3,53,37,0,Foggy
05-12-2025,Cairo,14.6,79,26.4,0,Windy
05-12-2025,London,33.3,42,37.9,0,Rainy
05-12-2025,New York,38.6,89,19.5,7.65,Sunny
05-12-2025,Tokyo,42.8,69,39.7,0,Partly Cloudy
05-12-2025,Paris,44.8,40,3.4,1.96,Cloudy
05-12-2025,Sydney,33.3,91,1.9,0,Sunny
05-12-2025,Toronto,19.2,48,10.8,3,Sunny
05-12-2025,Berlin,5.4,24,4.5,0.99,Stormy
05-12-2025,Mumbai,25.7,63,24.3,2.7,Foggy
05-12-2025,Singapore,43.6,93,33.6,8.42,Stormy
06-12-2025,Riyadh,38.1,73,15.2,5.14,Foggy
06-12-2025,Jeddah,18.6,39,34.1,1.82,Windy
06-12-2025,Dammam,37.2,94,20,0,Windy
06-12-2025,Dubai,6.4,63,23.4,5.4,Sunny
06-12-2025,Doha,18,24,30.2,0,Partly Cloudy
06-12-2025,Cairo,33.3,30,29.3,0,Foggy
06-12-2025,London,17.1,84,5.4,5.18,Cloudy
06-12-2025,New York,9.3,52,14,4.91,Stormy
06-12-2025,Tokyo,36.9,73,22.8,0,Sunny
06-12-2025,Paris,38.2,72,36.3,0,Partly Cloudy
06-12-2025,Sydney,34.4,50,36.7,7.12,Cloudy
06-12-2025,Toronto,40.3,84,32.3,5.05,Windy
06-12-2025,Berlin,5.7,37,7.1,0,Foggy
06-12-2025,Mumbai,14.5,76,28.5,6.43,Windy
06-12-2025,Singapore,32,71,7.3,3.71,Foggy
07-12-2025,Riyadh,33.8,84,15.5,5.2,Rainy
07-12-2025,Jeddah,37.6,74,39.4,2.32,Cloudy
07-12-2025,Dammam,34.4,53,19.6,8.24,Partly Cloudy
07-12-2025,Dubai,41,34,32,0,Foggy
07-12-2025,Doha,15,40,20.7,3.8,Foggy
07-12-2025,Cairo,16.4,39,32.8,0.96,Foggy
07-12-2025,London,16.8,33,2.2,6.65,Sunny
07-12-2025,New York,39.4,20,8.4,1.97,Stormy
07-12-2025,Tokyo,28.1,59,32.2,0,Sunny
07-12-2025,Paris,11.9,40,30.2,1.72,Sunny
07-12-2025,Sydney,38.3,21,34.5,4.72,Windy
07-12-2025,Toronto,22.8,22,21.9,6.03,Rainy
07-12-2025,Berlin,8.3,45,21.2,0,Foggy
07-12-2025,Mumbai,29.7,52,14.7,4.32,Foggy
07-12-2025,Singapore,13.4,42,22,7.42,Stormy
08-12-2025,Riyadh,9.5,65,4.1,3.77,Cloudy
08-12-2025,Jeddah,9.7,54,25.6,3.82,Sunny
08-12-2025,Dammam,8,67,28.5,1.63,Cloudy
08-12-2025,Dubai,37.7,38,36.2,0.37,Partly Cloudy
08-12-2025,Doha,41.5,87,1.9,6.88,Windy
08-12-2025,Cairo,44.9,39,37.1,5.37,Partly Cloudy
08-12-2025,London,39.8,32,1.5,3.2,Cloudy
08-12-2025,New York,42.4,82,13.2,0,Sunny
08-12-2025,Tokyo,35,36,8.3,5.47,Foggy
08-12-2025,Paris,26.5,32,18,9.88,Windy
08-12-2025,Sydney,7.1,21,8.4,11.4,Windy
08-12-2025,Toronto,33.4,49,5.4,1.08,Foggy
08-12-2025,Berlin,13.1,20,10.6,1.1,Foggy
08-12-2025,Mumbai,34,68,1.2,0,Cloudy
08-12-2025,Singapore,41.3,46,39.3,0,Sunny
09-12-2025,Riyadh,36.6,74,16,7.22,Sunny
09-12-2025,Jeddah,32.3,94,22.6,7.03,Foggy
09-12-2025,Dammam,36.3,26,29.5,0,Stormy
09-12-2025,Dubai,16.5,54,17.4,12.24,Sunny
09-12-2025,Doha,28.7,70,8.4,4.38,Cloudy
09-12-2025,Cairo,41.3,72,16.4,0,Windy
09-12-2025,London,19,74,33,0,Foggy
09-12-2025,New York,16.8,51,5.9,7.99,Cloudy
09-12-2025,Tokyo,17.5,54,30.6,0.14,Cloudy
09-12-2025,Paris,29.1,22,39,0,Cloudy
09-12-2025,Sydney,14.9,66,3.8,0,Cloudy
09-12-2025,Toronto,40.4,50,4.6,1.73,Stormy
09-12-2025,Berlin,33.2,80,13.8,0,Stormy
09-12-2025,Mumbai,27,54,4.1,0,Partly Cloudy
09-12-2025,Singapore,16.9,79,18.8,0,Cloudy
10-12-2025,Riyadh,43.5,77,0.6,0.38,Partly Cloudy
10-12-2025,Jeddah,29.5,30,26.4,0.81,Windy
10-12-2025,Dammam,33.7,34,3.9,0,Sunny
10-12-2025,Dubai,5.9,59,24.4,2.08,Windy
10-12-2025,Doha,19.2,62,5.2,9.48,Foggy
10-12-2025,Cairo,12.8,30,5.2,4.69,Windy
10-12-2025,London,10.4,74,20.8,6.18,Sunny
10-12-2025,New York,11,84,25.9,1.92,Stormy
10-12-2025,Tokyo,12,94,10.2,0,Cloudy
10-12-2025,Paris,10,82,39.7,0,Windy
10-12-2025,Sydney,21.8,31,24.2,0,Stormy
10-12-2025,Toronto,23.7,39,1,0,Foggy
10-12-2025,Berlin,31.8,40,9.2,2.21,Partly Cloudy
10-12-2025,Mumbai,17.7,61,18.8,0,Cloudy
10-12-2025,Singapore,26.7,26,12.7,5.28,Stormy
11-12-2025,Riyadh,6,34,8,0,Cloudy
11-12-2025,Jeddah,10.7,59,29.4,0,Foggy
11-12-2025,Dammam,10.9,59,23,9.68,Windy
11-12-2025,Dubai,34.9,21,34.1,0,Windy
11-12-2025,Doha,29.3,38,9,0,Cloudy
11-12-2025,Cairo,7.6,22,24.5,0,Rainy
11-12-2025,London,18.4,94,26.7,1.09,Partly Cloudy
11-12-2025,New York,15.4,30,36.7,8.84,Partly Cloudy
11-12-2025,Tokyo,27,40,29.3,3.73,Partly Cloudy
11-12-2025,Paris,24.8,65,32.1,0,Cloudy
11-12-2025,Sydney,44.1,77,2.1,0,Stormy
11-12-2025,Toronto,43.3,77,33.8,0.21,Partly Cloudy
11-12-2025,Berlin,32.3,49,28.2,9.69,Partly Cloudy
11-12-2025,Mumbai,15,23,18.1,4.2,Windy
11-12-2025,Singapore,11.3,70,14.7,0,Cloudy
12-12-2025,Riyadh,44.8,66,31.2,3.3,Foggy
12-12-2025,Jeddah,37.2,82,24.4,0,Stormy
12-12-2025,Dammam,26,21,6.3,0,Sunny
12-12-2025,Dubai,25.5,47,1.3,9.14,Rainy
12-12-2025,Doha,24.7,61,31.1,5.59,Sunny
12-12-2025,Cairo,7.7,88,25.3,0,Rainy
